# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       2     0.14644     0.44168     0.14762   -1.053256386   -0.884071716    0.169184670
     1       2    -0.29465     0.00059     0.58870   -1.425645491   -1.255753557    0.169891934
     1       2    -0.00059     0.00059    -0.58753   -1.584206952   -1.512398712    0.071808239
     1       2     0.14644     0.14762     0.44168   -1.053256386   -0.884071708    0.169184678
     1       2    -0.29465    -0.29347    -0.29347   -1.478063602   -1.384247496    0.093816106
     1       2    -0.14762    -0.14644    -0.44050   -1.047737741   -0.878503576    0.169234164
     1       2     0.14644    -0.14644    -0.44050   -1.044480008   -0.875204459    0.169275550
     1       2    -0.29465     0.58870     0.00059   -1.425645491   -1.255753578    0.169891913
     1       2    -0.14762    -0.44050    -0.14644   -1.047737741   -0.878503572    0.169234169
     1       2    -0.00059    -0.29347    -0.29347   -0.375284977   -0.130722150    0.244562827
     1       2     0.14644    -0.14644    -0.14644    1.230818478    1.623111790    0.392293312
     1       2     0.29347     0.00059    -0.29347   -0.375284977   -0.130722150    0.244562827
     1       2    -0.14762    -0.44050     0.14762   -1.050994754   -0.881802898    0.169191856
     1       2    -0.00059    -0.29347     0.00059    1.357277757    1.740231356    0.382953599
     1       2     0.29347    -0.29347     0.00059   -0.375284977   -0.130722149    0.244562828
     1       2     0.44050    -0.14644    -0.14644   -1.044480008   -0.875204468    0.169275540
     1       2    -0.00059    -0.58753     0.29465   -1.425645491   -1.255753557    0.169891934
     1       2     0.14644    -0.44050     0.14762   -1.047737741   -0.878503576    0.169234164
     1       2    -0.14762     0.14762    -0.44050   -1.050994754   -0.881802894    0.169191860
     1       2     0.58753    -0.29347     0.00059   -1.425645491   -1.255753557    0.169891934
     1       2    -0.44168    -0.14644    -0.14644   -1.050052143   -0.880823642    0.169228501
     1       2    -0.29465     0.00059    -0.29347   -0.382898870   -0.138364281    0.244534590
     1       2    -0.00059     0.00059    -0.29347    1.357277757    1.740231357    0.382953600
     1       2     0.14644     0.14762    -0.44050   -1.047737741   -0.878503572    0.169234168
     1       2    -0.29465    -0.29347     0.00059   -0.382898870   -0.138364280    0.244534590
     1       2    -0.14762    -0.14644    -0.14644    1.219269831    1.611468179    0.392198348
     1       3    -0.00059     0.00059     0.00059    5.551595287    6.290033400    0.738438113
     1       3     0.14644     0.14762    -0.14644    4.689863385    5.377593745    0.687730360
     1       3    -0.29465    -0.29347     0.29465    4.144872351    4.781894200    0.637021849
     1       3    -0.14762    -0.14644     0.14762    4.687028032    5.374755901    0.687727869
     1       3     0.14644    -0.14644     0.14762    4.689863385    5.377593745    0.687730360
     1       3     0.29347     0.00059     0.00059    3.563326586    4.174042332    0.610715746
     1       3     0.44050     0.14762    -0.14644    1.975117715    2.346496742    0.371379027
     1       3    -0.00059    -0.29347     0.29465    1.820562571    2.145029438    0.324466867
     1       3    -0.29465     0.29465    -0.29347    4.144872351    4.781894200    0.637021849
     1       3     0.44050    -0.14644     0.14762    1.975117715    2.346496725    0.371379010
     1       3    -0.58870     0.00059     0.00059    2.480336775    2.963338539    0.483001764
     1       3    -0.44168     0.14762    -0.14644    1.964998955    2.335988268    0.370989313
     1       3    -0.14762     0.14762    -0.14644    4.687028032    5.374755901    0.687727869
     1       3    -0.00059     0.29465    -0.29347    1.820562571    2.145029427    0.324466856
     1       3    -0.44168    -0.14644     0.14762    1.964998955    2.335988262    0.370989307
     1       3    -0.29465     0.00059     0.00059    3.554777855    4.165493640    0.610715786
     1       3    -0.14762     0.14762     0.14762    4.688235457    5.375965817    0.687730360
     1       3    -0.00059     0.29465     0.00059    3.554777855    4.165493640    0.610715785
     1       3     0.14644     0.44168    -0.14644    1.965440833    2.336340818    0.370899985
     1       3    -0.29465     0.00059     0.29465    1.814187936    2.138479947    0.324292011
     1       3    -0.00059     0.00059     0.29465    3.554777855    4.165493640    0.610715785
     1       3     0.14644     0.14762     0.14762    4.687028032    5.374755901    0.687727868
     1       3     0.29347     0.29465     0.00059    1.820562571    2.145029440    0.324466869
     1       3    -0.14762    -0.14644     0.44168    1.964998955    2.335988246    0.370989291
     1       3     0.14644    -0.14644     0.44168    1.965440833    2.336340801    0.370899968
     1       3     0.29347     0.00059     0.29465    1.820562571    2.145029428    0.324466857
     1       3     0.44050     0.14762     0.14762    1.974770409    2.346231030    0.371460621
     1       3    -0.00059    -0.29347     0.58870    1.672160723    2.010159765    0.337999042
     1       3    -0.29465     0.29465     0.00059    1.814187936    2.138479943    0.324292007
     1       3    -0.14762     0.44168    -0.14644    1.964998955    2.335988254    0.370989299
     1       3    -0.58870     0.00059     0.29465    1.672160723    2.010159767    0.337999044
     1       3    -0.44168     0.14762     0.14762    1.964620618    2.335692618    0.371072000
     1       3     0.29347    -0.29347    -0.29347    4.144996346    4.782018953    0.637022607
     1       3    -0.14762     0.44168     0.14762    1.964620618    2.335692608    0.371071991
     1       3    -0.00059    -0.58753     0.00059    2.480336775    2.963338539    0.483001764
     1       3     0.14644    -0.44050    -0.14644    1.975529124    2.346819736    0.371290613
     1       3    -0.14762     0.14762     0.44168    1.964620618    2.335692607    0.371071989
     1       3    -0.00059     0.29465     0.29465    1.814187936    2.138479943    0.324292007
     1       3     0.14644     0.44168     0.14762    1.964998955    2.335988266    0.370989311
     1       3    -0.29465     0.00059     0.58870    1.672160723    2.010159764    0.337999041
     1       3    -0.00059     0.00059    -0.58753    2.480336775    2.963338539    0.483001764
     1       3     0.14644     0.14762     0.44168    1.964998955    2.335988254    0.370989299
     1       3    -0.29465    -0.29347    -0.29347    4.144872351    4.781894200    0.637021849
     1       3    -0.14762    -0.14644    -0.44050    1.975117715    2.346496728    0.371379013
     1       3     0.14644    -0.14644    -0.44050    1.975529124    2.346819719    0.371290596
     1       3    -0.29465     0.58870     0.00059    1.672160723    2.010159769    0.337999046
     1       3    -0.14762    -0.44050    -0.14644    1.975117715    2.346496732    0.371379017
     1       3    -0.00059    -0.29347    -0.29347    1.826950755    2.151591435    0.324640679
     1       3     0.14644    -0.14644    -0.14644    4.696480045    5.384210405    0.687730360
     1       3     0.29347     0.00059    -0.29347    1.826950755    2.151591442    0.324640687
     1       3    -0.14762    -0.44050     0.14762    1.974770409    2.346231033    0.371460624
     1       3    -0.00059    -0.29347     0.00059    3.563326586    4.174042332    0.610715746
     1       3     0.29347    -0.29347     0.00059    1.826950755    2.151591439    0.324640683
     1       3     0.44050    -0.14644    -0.14644    1.975529124    2.346819731    0.371290607
     1       3    -0.00059    -0.58753     0.29465    1.672160723    2.010159798    0.337999075
     1       3     0.14644    -0.44050     0.14762    1.975117715    2.346496732    0.371379016
     1       3    -0.14762     0.14762    -0.44050    1.974770409    2.346231023    0.371460614
     1       3     0.58753    -0.29347     0.00059    1.672160723    2.010159797    0.337999074
     1       3    -0.44168    -0.14644    -0.14644    1.965440833    2.336340805    0.370899973
     1       3    -0.29465     0.00059    -0.29347    1.820562571    2.145029434    0.324466863
     1       3    -0.00059     0.00059    -0.29347    3.563326586    4.174042332    0.610715746
     1       3     0.14644     0.14762    -0.44050    1.975117715    2.346496722    0.371379007
     1       3    -0.29465    -0.29347     0.00059    1.820562571    2.145029434    0.324466863
     1       3    -0.14762    -0.14644    -0.14644    4.689863385    5.377593745    0.687730360
     1       4    -0.00059     0.00059     0.00059    5.551595287    6.290033400    0.738438113
     1       4     0.14644     0.14762    -0.14644    4.697459665    5.385187520    0.687727855
     1       4    -0.29465    -0.29347     0.29465    4.144961564    4.781984171    0.637022607
     1       4    -0.14762    -0.14644     0.14762    4.694798946    5.382529306    0.687730360
     1       4     0.14644    -0.14644     0.14762    4.697459665    5.385187520    0.687727855
     1       4     0.29347     0.00059     0.00059    3.563346698    4.174067201    0.610720503
     1       4     0.44050     0.14762    -0.14644    3.158026747    3.718036112    0.560009366
     1       4    -0.00059    -0.29347     0.29465    4.048300764    4.685321606    0.637020842
     1       4    -0.29465     0.29465    -0.29347    4.144961564    4.781984171    0.637022607
