# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       1     0.00000     0.38859     0.52990   -2.223262278   -2.218188415    0.005073863
     1       1     0.00000     0.39448     0.52401   -2.243894689   -2.238371161    0.005523528
     1       1     0.00000     0.40037     0.51812   -2.262739227   -2.256828616    0.005910611
     1       1     0.00000     0.40625     0.51223   -2.279794170   -2.273574422    0.006219749
     1       1     0.00000     0.41214     0.50635   -2.295057970   -2.288599524    0.006458446
     1       1     0.00000     0.41803     0.50046   -2.308529248   -2.301886075    0.006643173
     1       1     0.00000     0.42392     0.49457   -2.320206795   -2.313417768    0.006789027
     1       1     0.00000     0.42980     0.48868   -2.330017306   -2.322942474    0.007074833
     1       1     0.00000     0.43569     0.48279   -2.338105388   -2.330288555    0.007816833
     1       1     0.00000     0.44158     0.47691   -2.344397101   -2.336227163    0.008169937
     1       1     0.00000     0.44747     0.47102   -2.348895626   -2.340649958    0.008245669
     1       1     0.00000     0.45336     0.46513   -2.351591948   -2.343343395    0.008248553
     1       1     0.00000     0.45924     0.45924   -2.352490749   -2.344242721    0.008248027
     1       2     0.00000     0.30616     0.61232   -1.747518624   -1.736145839    0.011372786
     1       2    -0.00680     0.30616     0.60552   -1.672341937   -1.653832964    0.018508973
     1       2    -0.01361     0.30616     0.59872   -1.598184325   -1.574386446    0.023797879
     1       2    -0.02041     0.30616     0.59191   -1.525677593   -1.498972205    0.026705388
     1       2    -0.02721     0.30616     0.58511   -1.454863201   -1.427023116    0.027840086
     1       2    -0.03402     0.30616     0.57831   -1.386100655   -1.358068115    0.028032541
     1       2    -0.04082     0.30616     0.57150   -1.320158976   -1.292313528    0.027845448
     1       2    -0.04763     0.30616     0.56470   -1.257192108   -1.229684941    0.027507167
     1       2    -0.05443     0.30616     0.55790   -1.197570585   -1.170517861    0.027052723
     1       2    -0.06123     0.30616     0.55109   -1.142246673   -1.115773695    0.026472978
     1       2    -0.06804     0.30616     0.54429   -1.091376851   -1.065616283    0.025760568
     1       2    -0.07484     0.30616     0.53748   -1.045326461   -1.020413892    0.024912569
     1       2    -0.08164     0.30616     0.53068   -1.004373803   -0.980445834    0.023927969
     1       2    -0.08845     0.30616     0.52388   -0.968676798   -0.945939231    0.022737566
     1       2    -0.09525     0.30616     0.51707   -0.938215279   -0.917277148    0.020938131
     1       2    -0.10205     0.30616     0.51027   -0.913213778   -0.895717685    0.017496093
     1       2    -0.10886     0.30616     0.50347   -0.893382177   -0.882581220    0.010800957
     1       2    -0.11566     0.30616     0.49666   -0.878524040   -0.878978307   -0.000454266
     1       2    -0.12246     0.30616     0.48986   -0.868208919   -0.883665617   -0.015456698
     1       2    -0.12927     0.30616     0.48306   -0.862099440   -0.892694607   -0.030595167
     1       2    -0.13607     0.30616     0.47625   -0.859757342   -0.901884416   -0.042127074
     1       2    -0.14288     0.30616     0.46945   -0.860753534   -0.909752531   -0.048998997
     1       2    -0.14968     0.30616     0.46265   -0.864604797   -0.916985479   -0.052380682
     1       2    -0.15648     0.30616     0.45584   -0.870921510   -0.924812056   -0.053890546
     1       2    -0.16329     0.30616     0.44904   -0.879496282   -0.934140494   -0.054644212
     1       2    -0.17009     0.30616     0.44223   -0.889460889   -0.944589454   -0.055128565
     1       2    -0.17689     0.30616     0.43543   -0.900695661   -0.956154836   -0.055459175
     1       2    -0.18370     0.30616     0.42863   -0.912752496   -0.968416913   -0.055664417
     1       2    -0.19050     0.30616     0.42182   -0.925805725   -0.981571315   -0.055765590
     1       2    -0.19730     0.30616     0.41502   -0.939007126   -0.994787943   -0.055780817
     1       2    -0.20411     0.30616     0.40822   -0.952353452   -1.008078795   -0.055725343
     1       2    -0.21091     0.30616     0.40141   -0.965645799   -1.021259835   -0.055614036
     1       2    -0.21772     0.30616     0.39461   -0.978675210   -1.034154785   -0.055479575
     1       2    -0.22452     0.30616     0.38781   -0.991290889   -1.046709689   -0.055418800
     1       2    -0.23132     0.30616     0.38100   -1.003338103   -1.058967266   -0.055629164
     1       2    -0.23813     0.30616     0.37420   -1.014718535   -1.071075699   -0.056357164
     1       2    -0.24493     0.30616     0.36739   -1.025289951   -1.082971799   -0.057681848
     1       2    -0.25173     0.30616     0.36059   -1.034994491   -1.094305555   -0.059311064
     1       2    -0.25854     0.30616     0.35379   -1.043730260   -1.104498479   -0.060768218
     1       2    -0.26534     0.30616     0.34698   -1.051431756   -1.113217301   -0.061785544
     1       2    -0.27214     0.30616     0.34018   -1.058041436   -1.120427830   -0.062386394
     1       2    -0.27895     0.30616     0.33338   -1.063511988   -1.126231348   -0.062719360
     1       2    -0.28575     0.30616     0.32657   -1.067805628   -1.130722994   -0.062917366
     1       2    -0.29256     0.30616     0.31977   -1.070893534   -1.133940159   -0.063046625
     1       2    -0.29936     0.30616     0.31297   -1.072755422   -1.135878322   -0.063122899
     1       2    -0.30616     0.30616     0.30616   -1.073223195   -1.136371211   -0.063148016
     1       2    -0.30004     0.30004     0.30004   -1.064612117   -1.128138651   -0.063526535
     1       2    -0.29392     0.29392     0.29392   -1.038781617   -1.103401073   -0.064619455
     1       2    -0.28779     0.28779     0.28779   -0.996493370   -1.062785991   -0.066292621
     1       2    -0.28167     0.28167     0.28167   -0.938774901   -1.007080595   -0.068305695
     1       2    -0.27555     0.27555     0.27555   -0.866872261   -0.937185879   -0.070313618
     1       2    -0.26942     0.26942     0.26942   -0.782124308   -0.854056987   -0.071932678
     1       2    -0.26330     0.26330     0.26330   -0.685860913   -0.758775119   -0.072914206
     1       2    -0.25718     0.25718     0.25718   -0.579672712   -0.653010538   -0.073337827
     1       2    -0.25105     0.25105     0.25105   -0.464065292   -0.537567824   -0.073502532
     1       2    -0.24493     0.24493     0.24493   -0.340269968   -0.413819034   -0.073549066
     1       2    -0.23881     0.23881     0.23881   -0.209586737   -0.283098372   -0.073511635
     1       2    -0.23268     0.23268     0.23268   -0.072107179   -0.145490744   -0.073383565
     1       2    -0.22656     0.22656     0.22656    0.071224939   -0.001144217   -0.072369157
     1       2    -0.22044     0.22044     0.22044    0.219854910    0.151820438   -0.068034473
     1       2    -0.21431     0.21431     0.21431    0.373309158    0.314756375   -0.058552782
     1       2    -0.20819     0.20819     0.20819    0.531231177    0.487199118   -0.044032059
     1       2    -0.20207     0.20207     0.20207    0.693133379    0.667383927   -0.025749451
     1       2    -0.19594     0.19594     0.19594    0.858769217    0.853626557   -0.005142660
     1       2    -0.18982     0.18982     0.18982    1.027847034    1.044526383    0.016679349
     1       2    -0.18370     0.18370     0.18370    1.200108901    1.239094285    0.038985384
     1       2    -0.17757     0.17757     0.17757    1.375317484    1.436583318    0.061265834
     1       2    -0.17145     0.17145     0.17145    1.552791408    1.635805344    0.083013936
     1       2    -0.16533     0.16533     0.16533    1.733381900    1.836890767    0.103508867
     1       2    -0.15920     0.15920     0.15920    1.916113443    2.037769862    0.121656419
     1       2    -0.15308     0.15308     0.15308    2.100948601    2.236983763    0.136035162
     1       2    -0.14696     0.14696     0.14696    2.287682652    2.433062723    0.145380071
     1       2    -0.14083     0.14083     0.14083    2.476105494    2.625691984    0.149586490
     1       2    -0.13471     0.13471     0.13471    2.666121297    2.816605537    0.150484240
     1       2    -0.12859     0.12859     0.12859    2.857258256    3.007783072    0.150524815
     1       2    -0.12246     0.12246     0.12246    3.049379793    3.199907649    0.150527856
     1       2    -0.11634     0.11634     0.11634    3.242210372    3.392735616    0.150525244
     1       2    -0.11022     0.11022     0.11022    3.435444035    3.585999827    0.150555792
     1       2    -0.10410     0.10410     0.10410    3.628736628    3.780366967    0.151630339
