# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       2    -0.11634     0.11634     0.11634    3.204179685    2.670646238   -0.533533448
     1       2    -0.11022     0.11022     0.11022    3.391681721    2.858162333   -0.533519388
     1       2    -0.10410     0.10410     0.10410    3.579595241    3.046445541   -0.533149700
     1       2    -0.09797     0.09797     0.09797    3.767573831    3.236173464   -0.531400367
     1       2    -0.09185     0.09185     0.09185    3.955279443    3.427770072   -0.527509371
     1       2    -0.08573     0.08573     0.08573    4.142249602    3.620725184   -0.521524418
     1       2    -0.07960     0.07960     0.07960    4.327960242    3.813982760   -0.513977483
     1       2    -0.07348     0.07348     0.07348    4.511782515    4.006318285   -0.505464229
     1       2    -0.06736     0.06736     0.06736    4.693209300    4.196767226   -0.496442074
     1       2    -0.06123     0.06123     0.06123    4.870773645    4.383562287   -0.487211359
     1       2    -0.05511     0.05511     0.05511    5.043586468    4.565605296   -0.477981172
     1       2    -0.04899     0.04899     0.04899    5.210200935    4.741240405   -0.468960531
     1       2    -0.04286     0.04286     0.04286    5.368807486    4.908357922   -0.460449564
     1       2    -0.03674     0.03674     0.03674    5.517220231    5.064314877   -0.452905353
     1       2    -0.03062     0.03062     0.03062    5.652497192    5.205574014   -0.446923179
     1       2    -0.02449     0.02449     0.02449    5.771399512    5.328364798   -0.443034714
     1       2    -0.01837     0.01837     0.01837    5.870071243    5.428783682   -0.441287562
     1       2    -0.01225     0.01225     0.01225    5.944502436    5.503582737   -0.440919699
     1       2    -0.00612     0.00612     0.00612    5.991148682    5.550241763   -0.440906918
     1       2     0.00000     0.00000     0.00000    6.006977582    5.566070665   -0.440906917
     1       2     0.00000     0.00000     0.01225    5.994999206    5.554092288   -0.440906918
     1       2     0.00000     0.00000     0.02449    5.959585969    5.518666764   -0.440919205
     1       2     0.00000     0.00000     0.03674    5.902102119    5.460828935   -0.441273184
     1       2     0.00000     0.00000     0.04899    5.825025751    5.382071217   -0.442954534
     1       2     0.00000     0.00000     0.06123    5.730596627    5.283900014   -0.446696613
     1       2     0.00000     0.00000     0.07348    5.621433680    5.168980154   -0.452453526
     1       2     0.00000     0.00000     0.08573    5.499958854    5.040245409   -0.459713445
     1       2     0.00000     0.00000     0.09797    5.368252295    4.900348965   -0.467903330
     1       2     0.00000     0.00000     0.11022    5.227940109    4.751356913   -0.476583196
     1       2     0.00000     0.00000     0.12246    5.080868602    4.595404430   -0.485464172
     1       2     0.00000     0.00000     0.13471    4.928124351    4.433779203   -0.494345148
     1       2     0.00000     0.00000     0.14696    4.770719542    4.267694528   -0.503025014
     1       2     0.00000     0.00000     0.15920    4.609476654    4.098261755   -0.511214899
     1       2     0.00000     0.00000     0.17145    4.445063535    3.926588717   -0.518474818
     1       2     0.00000     0.00000     0.18370    4.278023318    3.753791586   -0.524231731
     1       2     0.00000     0.00000     0.19594    4.108799225    3.580825415   -0.527973810
     1       2     0.00000     0.00000     0.20819    3.937752428    3.408097268   -0.529655160
     1       2     0.00000     0.00000     0.22044    3.765187941    3.235178803   -0.530009139
     1       2     0.00000     0.00000     0.23268    3.591177113    3.061155686   -0.530021426
     1       2     0.00000     0.00000     0.24493    3.416280513    2.886259086   -0.530021427
     1       2     0.00000     0.00000     0.25718    3.240504200    2.710482773   -0.530021428
     1       2     0.00000     0.00000     0.26942    3.064003352    2.533967953   -0.530035399
     1       2     0.00000     0.00000     0.28167    2.886914577    2.356476689   -0.530437888
     1       2     0.00000     0.00000     0.29392    2.709360399    2.177010746   -0.532349653
     1       2     0.00000     0.00000     0.30616    2.531452886    1.994848334   -0.536604552
     1       2     0.00000     0.00000     0.31841    2.353296553    1.810146151   -0.543150402
     1       2     0.00000     0.00000     0.33066    2.175518798    1.624113566   -0.551405232
     1       2     0.00000     0.00000     0.34290    1.997159736    1.436442263   -0.560717473
     1       2     0.00000     0.00000     0.35515    1.818840118    1.248253277   -0.570586841
     1       2     0.00000     0.00000     0.36739    1.640652888    1.059968008   -0.580684880
     1       2     0.00000     0.00000     0.37964    1.462690808    0.871907888   -0.590782920
     1       2     0.00000     0.00000     0.39189    1.284830752    0.684178463   -0.600652288
     1       2     0.00000     0.00000     0.40413    1.107604166    0.497639636   -0.609964529
     1       2     0.00000     0.00000     0.41638    0.930884438    0.312665079   -0.618219359
     1       2     0.00000     0.00000     0.42863    0.754766921    0.130001712   -0.624765209
     1       2     0.00000     0.00000     0.44087    0.580070277   -0.048949831   -0.629020108
     1       2     0.00000     0.00000     0.45312    0.405434605   -0.225497268   -0.630931873
     1       2     0.00000     0.00000     0.46537    0.231690979   -0.399643383   -0.631334362
