# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      65     0.00000     0.00000    -0.30801   -0.531979475    1.357053208    1.889032682
     1      65     0.00000     0.00000    -0.28337   -0.447984477    1.440013625    1.887998103
     1      65     0.00000     0.00000    -0.25873   -0.468362571    1.431366353    1.899728924
     1      65     0.00000     0.00000    -0.23409   -0.631360275    1.224197029    1.855557304
     1      65     0.00000     0.00000    -0.20945   -0.788172189    1.044301258    1.832473447
     1      65     0.00000     0.00000    -0.18481   -0.939503939    0.893694567    1.833198506
     1      65     0.00000     0.00000    -0.16017   -1.114802143    0.822769714    1.937571857
     1      65     0.00000     0.00000    -0.13552   -1.407267467    0.446978560    1.854246027
     1      65     0.00000     0.00000    -0.11088   -1.692768493    0.117931950    1.810700443
     1      65     0.00000     0.00000    -0.08624   -1.961004918   -0.150574653    1.810430265
     1      65     0.00000     0.00000    -0.06160   -2.195992805   -0.407577602    1.788415203
     1      65     0.00000     0.00000    -0.03696   -2.376522986   -0.630234278    1.746288707
     1      65     0.00000     0.00000    -0.01232   -2.478213981   -0.753940385    1.724273596
     1      66     0.00000     0.00000     0.01232   -2.077408566   -0.320574127    1.756834440
     1      66     0.00000     0.00000     0.03696   -1.975571144   -0.194855401    1.780715743
     1      66     0.00000     0.00000     0.06160   -1.795488529    0.036406736    1.831895265
     1      66     0.00000     0.00000     0.08624   -1.558379733    0.299277420    1.857657153
     1      66     0.00000     0.00000     0.11088   -1.347861149    0.388212970    1.736074119
     1      66     0.00000     0.00000     0.13552   -1.221157084    0.539705079    1.760862164
     1      66     0.00000     0.00000     0.16017   -1.084062571    0.724268632    1.808331203
     1      66     0.00000     0.00000     0.18481   -0.937846026    0.894371773    1.832217799
     1      66     0.00000     0.00000     0.20945   -0.787288171    1.046047049    1.833335219
     1      66     0.00000     0.00000     0.23409   -0.630645344    1.225599796    1.856245140
     1      66     0.00000     0.00000     0.25873   -0.466621034    1.433462925    1.900083959
     1      66     0.00000     0.00000     0.28337   -0.447891402    1.441304228    1.889195629
     1      66     0.00000     0.00000     0.30801   -0.531957760    1.355886358    1.887844117
     1      66     0.00000     0.00000     0.33265   -0.599963699    1.282082216    1.882045915
     1      66     0.00000     0.00000     0.35729   -0.645692697    1.222912660    1.868605357
     1      66     0.00000     0.00000     0.38193   -0.669190460    1.190858834    1.860049295
     1      66     0.00000     0.00000    -0.38193   -0.669190460    1.190858795    1.860049255
     1      66     0.00000     0.00000    -0.35729   -0.645692697    1.222903128    1.868595825
     1      66     0.00000     0.00000    -0.33265   -0.599963699    1.282054518    1.882018216
     1      66     0.00000     0.00000    -0.30801   -0.531957760    1.355849173    1.887806933
     1      66     0.00000     0.00000    -0.28337   -0.447891402    1.441267149    1.889158550
     1      66     0.00000     0.00000    -0.25873   -0.466621034    1.433533209    1.900154243
     1      66     0.00000     0.00000    -0.23409   -0.630645344    1.225663256    1.856308600
     1      66     0.00000     0.00000    -0.20945   -0.787288171    1.046106942    1.833395113
     1      66     0.00000     0.00000    -0.18481   -0.937846026    0.894431766    1.832277793
     1      66     0.00000     0.00000    -0.16017   -1.084062571    0.724318979    1.808381550
     1      66     0.00000     0.00000    -0.13552   -1.221157084    0.539737260    1.760894344
     1      66     0.00000     0.00000    -0.11088   -1.347861149    0.388235674    1.736096822
     1      66     0.00000     0.00000    -0.08624   -1.558379733    0.299403667    1.857783400
     1      66     0.00000     0.00000    -0.06160   -1.795488529    0.036500759    1.831989287
     1      66     0.00000     0.00000    -0.03696   -1.975571144   -0.194823437    1.780747707
     1      66     0.00000     0.00000    -0.01232   -2.077408566   -0.320573994    1.756834573
     1      67     0.00000     0.00000     0.01232   -2.076302477   -0.320776490    1.755525987
     1      67     0.00000     0.00000     0.03696   -1.975437696   -0.192841359    1.782596336
     1      67     0.00000     0.00000     0.06160   -1.793771228    0.035181412    1.828952640
     1      67     0.00000     0.00000     0.08624   -1.556741011    0.297566183    1.854307194
     1      67     0.00000     0.00000     0.11088   -1.347710509    0.389193144    1.736903654
     1      67     0.00000     0.00000     0.13552   -1.219691781    0.541493642    1.761185422
     1      67     0.00000     0.00000     0.16017   -1.083109680    0.724725552    1.807835232
     1      67     0.00000     0.00000     0.18481   -0.820241209    1.160768771    1.981009980
     1      67     0.00000     0.00000     0.20945   -0.527690520    1.453660416    1.981350936
     1      67     0.00000     0.00000     0.23409   -0.240886052    1.779623505    2.020509557
     1      67     0.00000     0.00000     0.25873   -0.350953362    1.576215117    1.927168479
     1      67     0.00000     0.00000     0.28337   -0.297345542    1.625393465    1.922739007
     1      67     0.00000     0.00000     0.30801   -0.121767918    1.801167932    1.922935850
     1      67     0.00000     0.00000     0.33265    0.060083222    2.007704103    1.947620880
     1      67     0.00000     0.00000     0.35729    0.249292959    2.244149621    1.994856662
     1      67     0.00000     0.00000     0.38193    0.441713506    2.463838291    2.022124785
     1      67     0.00000     0.00000    -0.38193    0.441713506    2.463838368    2.022124863
     1      67     0.00000     0.00000    -0.35729    0.249292959    2.244168509    1.994875550
     1      67     0.00000     0.00000    -0.33265    0.060083222    2.007758985    1.947675762
     1      67     0.00000     0.00000    -0.30801   -0.121767918    1.801241625    1.923009542
     1      67     0.00000     0.00000    -0.28337   -0.297345542    1.625467221    1.922812763
     1      67     0.00000     0.00000    -0.25873   -0.350953362    1.576163634    1.927116996
     1      67     0.00000     0.00000    -0.23409   -0.240886052    1.779724109    2.020610160
     1      67     0.00000     0.00000    -0.20945   -0.527690520    1.453767836    1.981458356
